colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emerge,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly_pred_index,overall_pred_index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
river_2002,M,2002,river,177,50,6,0.2,0.133333333,0.137930841,0.267857143,0.309278351,0.066666667,-2.982222222,2.982222222,0.161757657,6,8,dv,1,1,low,high,373.6209259,1853.338762,1479.717836,29.59435672,2,5,14_br_5,2002,11,14,81,998,81 _ 2002
river_2002,M,2002,river,177,50,6,0.2,0.133333333,0.137930841,0.267857143,0.309278351,0.066666667,-2.982222222,2.982222222,0.161757657,6,8,dv,1,1,low,high,367.02347,1644.438319,1277.414849,25.54829698,2,5,14_br_5,2002,11,14,81,733,81 _ 2002
river_2002,F,2002,river,177,50,6,0.2,0.133333333,0.137930841,0.267857143,0.309278351,0.066666667,-2.982222222,2.982222222,0.161757657,6,8,dv,1,1,low,high,388.4921465,1618.377652,1229.885506,24.59771011,2,5,14_br_5,2002,11,14,81,699,81 _ 2002
river_2002,M,2002,river,177,50,6,0.2,0.133333333,0.137930841,0.267857143,0.309278351,0.066666667,-2.982222222,2.982222222,0.161757657,6,8,dv,1,1,low,high,417.9120403,1966.016621,1548.104581,30.96209161,2,5,14_br_5,2002,11,14,81,744,81 _ 2002
river_2004,M,2004,river,174,53,6,0.088888889,0.088888889,0.05318801,0.111940299,0.072,0.142857143,-3.681950509,3.681950509,0.172246248,8,6,dv,0,0,high,low,413.0466243,1808.795122,1395.748498,26.33487732,4,14,14_br_14,2004,2,27,81,768,81 _ 2004
river_2004,M,2004,river,174,53,6,0.088888889,0.088888889,0.05318801,0.111940299,0.072,0.142857143,-3.681950509,3.681950509,0.172246248,8,6,dv,0,0,high,low,384.7716436,1755.726197,1370.954553,25.86706705,4,14,14_br_14,2004,2,27,81,560,81 _ 2004
river_2004,F,2004,river,174,53,6,0.088888889,0.088888889,0.05318801,0.111940299,0.072,0.142857143,-3.681950509,3.681950509,0.172246248,8,6,dv,1,1,high,low,401.1233569,1701.691564,1300.568207,24.53902278,4,14,14_br_14,2004,2,27,81,612,81 _ 2004
river_2004,M,2004,river,174,53,6,0.088888889,0.088888889,0.05318801,0.111940299,0.072,0.142857143,-3.681950509,3.681950509,0.172246248,8,6,dv,1,0,high,low,494.8409667,1947.153831,1452.312864,27.40212952,4,14,14_br_14,2004,2,27,81,910,81 _ 2004
river_2004,M,2004,river,174,53,6,0.088888889,0.088888889,0.05318801,0.111940299,0.072,0.142857143,-3.681950509,3.681950509,0.172246248,8,6,dv,1,1,high,low,491.3654284,1922.734511,1431.369083,27.00696382,4,14,14_br_14,2004,2,27,81,449,81 _ 2004
river_2004,F,2004,river,174,53,6,0.088888889,0.088888889,0.05318801,0.111940299,0.072,0.142857143,-3.681950509,3.681950509,0.172246248,8,6,dv,1,1,high,low,368.9613005,1660.46102,1291.49972,24.36791924,4,14,14_br_14,2004,2,27,81,136,81 _ 2004
river_2005,M,2005,river,NA,NA,5,0.06,0.06,0.058411462,0.087108014,0.080775444,0.066666667,-3.295508274,3.295508274,0.188812792,10,10,dv,0,0,low,high,425.3379962,1394.296889,968.9588928,NA,5,26,14_br_26,2005,3,37,81,540,81 _ 2005
river_2005,M,2005,river,180,47,5,0.06,0.06,0.058411462,0.087108014,0.080775444,0.066666667,-3.295508274,3.295508274,0.188812792,10,10,dv,0,0,low,high,397.3395482,1571.998916,1174.659368,24.99275251,5,26,14_br_26,2005,3,37,81,801,81 _ 2005
river_2005,M,2005,river,180,47,5,0.06,0.06,0.058411462,0.087108014,0.080775444,0.066666667,-3.295508274,3.295508274,0.188812792,10,10,dv,0,0,low,high,354.7208205,1475.330722,1120.609902,23.84276386,5,26,14_br_26,2005,3,37,81,188,81 _ 2005
river_2005,M,2005,river,180,47,5,0.06,0.06,0.058411462,0.087108014,0.080775444,0.066666667,-3.295508274,3.295508274,0.188812792,10,10,dv,1,1,low,high,347.7294458,1437.479051,1089.749605,23.18616181,5,26,14_br_26,2005,3,37,81,804,81 _ 2005
river_2005,F,2005,river,180,47,5,0.06,0.06,0.058411462,0.087108014,0.080775444,0.066666667,-3.295508274,3.295508274,0.188812792,10,10,dv,0,0,low,high,313.2912557,1199.519832,886.2285763,18.85592716,5,26,14_br_26,2005,3,37,81,238,81 _ 2005
river_2006,F,2006,river,173,54,4,0.078947368,0.105263158,0.055022897,0.044496487,0.052851182,0.238095238,-2.466666667,2.466666667,0.497422991,7,14,dv,1,1,low,low,367.4106694,1515.068209,1147.65754,21.2529174,6,12,14_br_12,2006,7,35,81,863,81 _ 2006
river_2006,F,2006,river,173,54,4,0.078947368,0.105263158,0.055022897,0.044496487,0.052851182,0.238095238,-2.466666667,2.466666667,0.497422991,7,14,dv,0,0,low,low,347.0829213,1443.888007,1096.805086,20.31120529,6,12,14_br_12,2006,7,35,81,976,81 _ 2006
river_2006,M,2006,river,173,54,4,0.078947368,0.105263158,0.055022897,0.044496487,0.052851182,0.238095238,-2.466666667,2.466666667,0.497422991,7,14,dv,0,0,low,low,419.9642315,1678.23192,1258.267689,23.30125349,6,12,14_br_12,2006,7,35,81,640,81 _ 2006
river_2006,M,2006,river,173,54,4,0.078947368,0.105263158,0.055022897,0.044496487,0.052851182,0.238095238,-2.466666667,2.466666667,0.497422991,7,14,dv,0,0,low,low,390.404407,1676.094754,1285.690347,23.8090805,6,12,14_br_12,2006,7,35,81,326,81 _ 2006
river_2004,F,2004,river,183,44,6,0.044444444,0.022222222,0,0.022222222,0.082417582,0.333333333,-3.681950509,3.681950509,0.06350127,6,7,dv,1,1,high,low,388.7009922,1216.445662,827.7446698,18.81237886,2,12,14_br_12,2004,3,27,91,318,91 _ 2004
river_2004,F,2004,river,183,44,6,0.044444444,0.022222222,0,0.022222222,0.082417582,0.333333333,-3.681950509,3.681950509,0.06350127,6,7,dv,0,0,high,low,428.7099334,1487.877186,1059.167253,24.07198301,2,12,14_br_12,2004,3,27,91,871,91 _ 2004
river_2004,F,2004,river,183,44,6,0.044444444,0.022222222,0,0.022222222,0.082417582,0.333333333,-3.681950509,3.681950509,0.06350127,6,7,dv,0,0,high,low,359.9594805,1351.901305,991.9418245,22.54413238,2,12,14_br_12,2004,3,27,91,486,91 _ 2004
river_2004,M,2004,river,183,44,6,0.044444444,0.022222222,0,0.022222222,0.082417582,0.333333333,-3.681950509,3.681950509,0.06350127,6,7,dv,1,0,high,low,493.4393657,1660.233505,1166.794139,26.51804862,2,12,14_br_12,2004,3,27,91,146,91 _ 2004
river_2004,M,2004,river,183,44,6,0.044444444,0.022222222,0,0.022222222,0.082417582,0.333333333,-3.681950509,3.681950509,0.06350127,6,7,dv,0,0,high,low,485.6160057,1635.065619,1149.449613,26.12385485,2,12,14_br_12,2004,3,27,91,1008,91 _ 2004
river_2004,F,2004,river,183,44,6,0.044444444,0.022222222,0,0.022222222,0.082417582,0.333333333,-3.681950509,3.681950509,0.06350127,6,7,dv,1,1,high,low,452.1019776,1514.562096,1062.460118,24.14682087,2,12,14_br_12,2004,3,27,91,171,91 _ 2004
river_2005,M,2005,river,179,48,5,0.02,0.04,0,0.093632959,0.02,0.333333333,-3.295508274,3.295508274,0.006500997,14,9,dv,1,1,low,high,386.7761761,1532.762976,1145.9868,23.874725,3,20,14_br_20,2005,5,37,91,761,91 _ 2005
river_2005,M,2005,river,NA,NA,5,0.02,0.04,0,0.093632959,0.02,0.333333333,-3.295508274,3.295508274,0.006500997,14,9,dv,1,1,low,high,553.1958101,1624.493955,1071.298145,NA,3,20,14_br_20,2005,5,37,91,1046,91 _ 2005
river_2005,F,2005,river,179,48,5,0.02,0.04,0,0.093632959,0.02,0.333333333,-3.295508274,3.295508274,0.006500997,14,9,dv,1,1,low,high,467.1308534,1542.635881,1075.505028,22.40635474,3,20,14_br_20,2005,5,37,91,438,91 _ 2005
river_2005,M,2005,river,179,48,5,0.02,0.04,0,0.093632959,0.02,0.333333333,-3.295508274,3.295508274,0.006500997,14,9,dv,0,0,low,high,526.0427175,1871.768576,1345.725859,28.03595539,3,20,14_br_20,2005,5,37,91,565,91 _ 2005
river_2005,M,2005,river,179,48,5,0.02,0.04,0,0.093632959,0.02,0.333333333,-3.295508274,3.295508274,0.006500997,14,9,dv,1,1,low,high,424.0634591,1600.311028,1176.247569,24.50515769,3,20,14_br_20,2005,5,37,91,141,91 _ 2005
town_2005,F,2005,town,186,41,3,0.176470588,0.176470588,0,0.066666667,0.066666667,0.2,-1.15,1.15,7.27E-16,5,7,dv,0,0,high,high,483.9356637,1523.424058,1039.488394,25.35337547,NA,106,14_tw_106,2005,4,14,16,926,16 _ 2005
town_2005,F,2005,town,186,41,3,0.176470588,0.176470588,0,0.066666667,0.066666667,0.2,-1.15,1.15,7.27E-16,5,7,dv,0,0,high,high,477.0320413,1510.072254,1033.040213,25.19610275,NA,106,14_tw_106,2005,4,14,16,134,16 _ 2005
town_2005,F,2005,town,186,41,3,0.176470588,0.176470588,0,0.066666667,0.066666667,0.2,-1.15,1.15,7.27E-16,5,7,dv,0,0,high,high,477.0320413,1510.072254,1033.040213,25.19610275,NA,106,14_tw_106,2005,4,14,16,522,16 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.159090909,0.113636364,0.06308526,0.182572614,0.06312769,0.151515152,-3.263239875,3.263239875,0.639579006,13,17,uv,1,1,high,high,373.1157971,1192.502499,819.3867019,21.56280794,3,60,14_pc_60,2005,7,40,30,493,30 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.159090909,0.113636364,0.06308526,0.182572614,0.06312769,0.151515152,-3.263239875,3.263239875,0.639579006,13,17,uv,1,1,high,high,336.6271844,1118.972336,782.3451516,20.58803031,3,60,14_pc_60,2005,7,40,30,377,30 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.159090909,0.113636364,0.06308526,0.182572614,0.06312769,0.151515152,-3.263239875,3.263239875,0.639579006,13,17,uv,1,1,high,high,315.7037513,1097.92268,782.2189287,20.58470865,3,60,14_pc_60,2005,7,40,30,885,30 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.159090909,0.113636364,0.06308526,0.182572614,0.06312769,0.151515152,-3.263239875,3.263239875,0.639579006,13,17,uv,1,1,high,high,327.1987224,1125.159735,797.9610126,20.99897402,3,60,14_pc_60,2005,7,40,30,204,30 _ 2005
picnic_2006,F,2006,picnic,NA,NA,6,0.2,0.14,0.111884547,0.077279753,0.122249389,0.242647059,-2.857384442,2.857384442,0.663931101,16,22,uv,1,1,high,high,274.3355828,942.0997402,667.7641574,NA,4,53,14_pc_53,2006,6,44,30,903,30 _ 2006
picnic_2006,F,2006,picnic,195,32,6,0.2,0.14,0.111884547,0.077279753,0.122249389,0.242647059,-2.857384442,2.857384442,0.663931101,16,22,uv,1,1,high,high,452.2639212,1035.179129,582.9152078,18.21610024,4,53,14_pc_53,2006,6,44,30,1032,30 _ 2006
picnic_2006,F,2006,picnic,195,32,6,0.2,0.14,0.111884547,0.077279753,0.122249389,0.242647059,-2.857384442,2.857384442,0.663931101,16,22,uv,0,0,high,high,382.8880012,956.302438,573.4144368,17.91920115,4,53,14_pc_53,2006,6,44,30,584,30 _ 2006
picnic_2006,F,2006,picnic,NA,NA,6,0.2,0.14,0.111884547,0.077279753,0.122249389,0.242647059,-2.857384442,2.857384442,0.663931101,16,22,uv,0,0,high,high,323.3311321,1051.432467,728.1013349,NA,4,53,14_pc_53,2006,6,44,30,489,30 _ 2006
picnic_2006,F,2006,picnic,195,32,6,0.2,0.14,0.111884547,0.077279753,0.122249389,0.242647059,-2.857384442,2.857384442,0.663931101,16,22,uv,0,0,high,high,360.1948037,917.6411153,557.4463116,17.42019724,4,53,14_pc_53,2006,6,44,30,186,30 _ 2006
picnic_2006,M,2006,picnic,195,32,6,0.2,0.14,0.111884547,0.077279753,0.122249389,0.242647059,-2.857384442,2.857384442,0.663931101,16,22,uv,1,0,high,high,434.2994868,1074.27033,639.9708432,19.99908885,4,53,14_pc_53,2006,6,44,30,109,30 _ 2006
picnic_2008,M,2008,picnic,191,36,6,0.102564103,0.076923077,0.028340081,0.028508772,0.08496732,0.238095238,-2.960893855,2.960893855,0.080096632,14,15,uv,1,0,high,high,296.952375,990.6471928,693.6948178,19.26930049,6,48,14_pc_48,2008,2,29,30,441,30 _ 2008
picnic_2008,F,2008,picnic,191,36,6,0.102564103,0.076923077,0.028340081,0.028508772,0.08496732,0.238095238,-2.960893855,2.960893855,0.080096632,14,15,uv,1,1,high,high,347.3535475,1149.000604,801.6470565,22.26797379,6,48,14_pc_48,2008,2,29,30,592,30 _ 2008
picnic_2008,M,2008,picnic,NA,NA,6,0.102564103,0.076923077,0.028340081,0.028508772,0.08496732,0.238095238,-2.960893855,2.960893855,0.080096632,14,15,uv,1,1,high,high,323.4818265,1199.878389,876.3965625,NA,6,48,14_pc_48,2008,2,29,30,202,30 _ 2008
picnic_2008,F,2008,picnic,191,36,6,0.102564103,0.076923077,0.028340081,0.028508772,0.08496732,0.238095238,-2.960893855,2.960893855,0.080096632,14,15,uv,0,0,high,high,322.6504061,959.182717,636.5323109,17.68145308,6,48,14_pc_48,2008,2,29,30,371,30 _ 2008
picnic_2008,M,2008,picnic,191,36,6,0.102564103,0.076923077,0.028340081,0.028508772,0.08496732,0.238095238,-2.960893855,2.960893855,0.080096632,14,15,uv,1,1,high,high,327.8091424,1021.177951,693.3688086,19.26024468,6,48,14_pc_48,2008,2,29,30,244,30 _ 2008
picnic_2008,F,2008,picnic,191,36,6,0.102564103,0.076923077,0.028340081,0.028508772,0.08496732,0.238095238,-2.960893855,2.960893855,0.080096632,14,15,uv,1,0,high,high,304.9708742,1008.57743,703.6065558,19.54462655,6,48,14_pc_48,2008,2,29,30,210,30 _ 2008
mm_2003,M,2003,mm,201,26,4,0.142857143,0.142857143,0.318681319,0.076923077,0.082840237,0,-1.632653061,1.632653061,0.054380043,2,2,uv,1,1,high,low,666.5043046,1292.917423,626.4131184,24.09281225,3,14,14_mm_14,2003,6,11,64,483,64 _ 2003
mm_2003,M,2003,mm,201,26,4,0.142857143,0.142857143,0.318681319,0.076923077,0.082840237,0,-1.632653061,1.632653061,0.054380043,2,2,uv,1,1,high,low,531.5451308,1101.515033,569.9699022,21.92191932,3,14,14_mm_14,2003,6,11,64,752,64 _ 2003
mm_2003,F,2003,mm,201,26,4,0.142857143,0.142857143,0.318681319,0.076923077,0.082840237,0,-1.632653061,1.632653061,0.054380043,2,2,uv,1,1,high,low,493.814651,928.7260143,434.9113633,16.72736013,3,14,14_mm_14,2003,6,11,64,691,64 _ 2003
mm_2003,F,2003,mm,178,49,4,0.142857143,0.142857143,0.318681319,0.076923077,0.082840237,0,-1.632653061,1.632653061,0.054380043,2,2,uv,0,0,high,low,343.1988589,1328.049675,984.8508161,20.09899625,3,14,14_mm_14,2003,6,11,64,372,64 _ 2003
mm_2004,F,2004,mm,190,37,6,0.346153846,0.192307692,0.11184318,0.157575758,0.333333333,0.274725275,-2.714532872,2.714532872,0.712630556,6,23,uv,1,1,low,low,390.0902338,1280.342631,890.2523972,24.0608756,4,20,14_mm_20,2004,10,18,64,715,64 _ 2004
mm_2004,M,2004,mm,190,37,6,0.346153846,0.192307692,0.11184318,0.157575758,0.333333333,0.274725275,-2.714532872,2.714532872,0.712630556,6,23,uv,1,1,low,low,475.577292,1415.049073,939.471781,25.39112922,4,20,14_mm_20,2004,10,18,64,267,64 _ 2004
mm_2004,F,2004,mm,190,37,6,0.346153846,0.192307692,0.11184318,0.157575758,0.333333333,0.274725275,-2.714532872,2.714532872,0.712630556,6,23,uv,1,1,low,low,468.7597847,1403.113632,934.3538473,25.25280668,4,20,14_mm_20,2004,10,18,64,585,64 _ 2004
mm_2004,M,2004,mm,190,37,6,0.346153846,0.192307692,0.11184318,0.157575758,0.333333333,0.274725275,-2.714532872,2.714532872,0.712630556,6,23,uv,1,1,low,low,449.8078526,1374.576196,924.7683434,24.99373901,4,20,14_mm_20,2004,10,18,64,1049,64 _ 2004
mm_2004,M,2004,mm,190,37,6,0.346153846,0.192307692,0.11184318,0.157575758,0.333333333,0.274725275,-2.714532872,2.714532872,0.712630556,6,23,uv,1,0,low,low,535.8413548,1488.701079,952.8597242,25.75296552,4,20,14_mm_20,2004,10,18,64,660,64 _ 2004
mm_2004,M,2004,mm,190,37,6,0.346153846,0.192307692,0.11184318,0.157575758,0.333333333,0.274725275,-2.714532872,2.714532872,0.712630556,6,23,uv,1,1,low,low,463.6973389,1401.665047,937.9677081,25.3504786,4,20,14_mm_20,2004,10,18,64,635,64 _ 2004
mm_2006,M,2006,mm,189,38,3,0.111111111,0.166666667,0.197385621,0.066420664,0.113207547,0.1,-2.308724832,2.308724832,0.127456499,14,3,uv,1,0,low,low,546.0552376,1489.736944,943.6817064,24.83372912,6,27,14_mm_27,2006,2,11,64,797,64 _ 2006
mm_2006,M,2006,mm,NA,NA,3,0.111111111,0.166666667,0.197385621,0.066420664,0.113207547,0.1,-2.308724832,2.308724832,0.127456499,14,3,uv,1,1,low,low,462.3775005,1430.15254,967.7750395,NA,6,27,14_mm_27,2006,2,11,64,422,64 _ 2006
mm_2006,F,2006,mm,NA,NA,3,0.111111111,0.166666667,0.197385621,0.066420664,0.113207547,0.1,-2.308724832,2.308724832,0.127456499,14,3,uv,1,1,low,low,440.5108471,1296.529518,856.0186709,NA,6,27,14_mm_27,2006,2,11,64,379,64 _ 2006
mm_2007,M,2007,mm,190,37,6,0.153846154,0.076923077,0.12254938,0.029323308,0.201030928,0.138888889,-2.933104631,2.933104631,0.000270593,3,13,uv,1,1,low,low,460.4169271,1319.569367,859.1524399,23.22033621,7,27,14_mm_27,2007,2,22,64,837,64 _ 2007
mm_2007,M,2007,mm,190,37,6,0.153846154,0.076923077,0.12254938,0.029323308,0.201030928,0.138888889,-2.933104631,2.933104631,0.000270593,3,13,uv,1,1,low,low,405.5311594,1269.024043,863.4928836,23.3376455,7,27,14_mm_27,2007,2,22,64,564,64 _ 2007
mm_2007,M,2007,mm,190,37,6,0.153846154,0.076923077,0.12254938,0.029323308,0.201030928,0.138888889,-2.933104631,2.933104631,0.000270593,3,13,uv,1,0,low,low,474.0237623,1310.436311,836.4125487,22.60574456,7,27,14_mm_27,2007,2,22,64,861,64 _ 2007
mm_2007,M,2007,mm,NA,NA,6,0.153846154,0.076923077,0.12254938,0.029323308,0.201030928,0.138888889,-2.933104631,2.933104631,0.000270593,3,13,uv,1,1,low,low,357.9463583,1171.856258,813.9098997,NA,7,27,14_mm_27,2007,2,22,64,931,64 _ 2007
mm_2007,F,2007,mm,190,37,6,0.153846154,0.076923077,0.12254938,0.029323308,0.201030928,0.138888889,-2.933104631,2.933104631,0.000270593,3,13,uv,1,1,low,low,353.3046971,1158.899802,805.5951049,21.77284067,7,27,14_mm_27,2007,2,22,64,505,64 _ 2007
mm_2007,M,2007,mm,190,37,6,0.153846154,0.076923077,0.12254938,0.029323308,0.201030928,0.138888889,-2.933104631,2.933104631,0.000270593,3,13,uv,1,1,low,low,393.9655559,1228.386775,834.4212191,22.55192484,7,27,14_mm_27,2007,2,22,64,783,64 _ 2007
mm_2008,F,2008,mm,NA,NA,6,0.147058824,0.088235294,0.082412359,0.034343434,0.094444444,0.392857143,-2.570512821,2.570512821,0.011829632,3,7,uv,1,1,low,high,321.6297773,1087.53845,765.9086727,NA,8,34,14_mm_34,2008,3,25,64,440,64 _ 2008
mm_2008,M,2008,mm,196,31,6,0.147058824,0.088235294,0.082412359,0.034343434,0.094444444,0.392857143,-2.570512821,2.570512821,0.011829632,3,7,uv,1,1,low,high,445.8680645,1131.554626,685.6865615,22.11892134,8,34,14_mm_34,2008,3,25,64,670,64 _ 2008
mm_2008,M,2008,mm,196,31,6,0.147058824,0.088235294,0.082412359,0.034343434,0.094444444,0.392857143,-2.570512821,2.570512821,0.011829632,3,7,uv,1,0,low,high,374.3112114,941.4082207,567.0970093,18.29345191,8,34,14_mm_34,2008,3,25,64,601,64 _ 2008
mm_2008,F,2008,mm,196,31,6,0.147058824,0.088235294,0.082412359,0.034343434,0.094444444,0.392857143,-2.570512821,2.570512821,0.011829632,3,7,uv,1,1,low,high,396.7102967,1029.318601,632.6083043,20.40671949,8,34,14_mm_34,2008,3,25,64,673,64 _ 2008
mm_2008,M,2008,mm,196,31,6,0.147058824,0.088235294,0.082412359,0.034343434,0.094444444,0.392857143,-2.570512821,2.570512821,0.011829632,3,7,uv,1,1,low,high,370.3958076,980.8654633,610.4696557,19.69256954,8,34,14_mm_34,2008,3,25,64,838,64 _ 2008
mm_2008,F,2008,mm,196,31,6,0.147058824,0.088235294,0.082412359,0.034343434,0.094444444,0.392857143,-2.570512821,2.570512821,0.011829632,3,7,uv,1,1,low,high,382.6910633,1016.587723,633.8966597,20.44827935,8,34,14_mm_34,2008,3,25,64,399,64 _ 2008
picnic_2004,F,2004,picnic,192,35,4,0.071428571,0.023809524,0.032759238,0.03943662,0.049065421,0,-3.664136622,3.664136622,0.20811905,3,4,uv,0,0,high,high,631.1987458,1568.33435,937.1356042,26.77530298,2,27,14_pc_27,2004,4,33,35,551,35 _ 2004
picnic_2004,F,2004,picnic,192,35,4,0.071428571,0.023809524,0.032759238,0.03943662,0.049065421,0,-3.664136622,3.664136622,0.20811905,3,4,uv,1,1,high,high,592.9022332,1509.866547,916.9643138,26.19898039,2,27,14_pc_27,2004,4,33,35,468,35 _ 2004
picnic_2004,M,2004,picnic,192,35,4,0.071428571,0.023809524,0.032759238,0.03943662,0.049065421,0,-3.664136622,3.664136622,0.20811905,3,4,uv,1,1,high,high,596.5559109,1481.385863,884.8299521,25.28085577,2,27,14_pc_27,2004,4,33,35,337,35 _ 2004
picnic_2004,F,2004,picnic,192,35,4,0.071428571,0.023809524,0.032759238,0.03943662,0.049065421,0,-3.664136622,3.664136622,0.20811905,3,4,uv,0,0,high,high,485.9165167,1327.033694,841.1171773,24.03191935,2,27,14_pc_27,2004,4,33,35,618,35 _ 2004
river_2002,F,2002,river,177,50,5,0.266666667,0.3,0.104207585,0.375,0.272727273,0.191176471,-2.982222222,2.982222222,1,13,25,dv,1,1,low,high,691.3437913,2075.496489,1384.152698,27.68305395,5,5,14_br_5,2002,11,14,26,243,26 _ 2002
river_2002,M,2002,river,177,50,5,0.266666667,0.3,0.104207585,0.375,0.272727273,0.191176471,-2.982222222,2.982222222,1,13,25,dv,1,1,low,high,615.0861251,2112.748676,1497.662551,29.95325102,5,5,14_br_5,2002,11,14,26,300,26 _ 2002
river_2002,M,2002,river,177,50,5,0.266666667,0.3,0.104207585,0.375,0.272727273,0.191176471,-2.982222222,2.982222222,1,13,25,dv,1,1,low,high,604.117578,2064.29772,1460.180142,29.20360284,5,5,14_br_5,2002,11,14,26,424,26 _ 2002
river_2002,F,2002,river,177,50,5,0.266666667,0.3,0.104207585,0.375,0.272727273,0.191176471,-2.982222222,2.982222222,1,13,25,dv,1,1,low,high,557.6359451,1957.480441,1399.844496,27.99688992,5,5,14_br_5,2002,11,14,26,252,26 _ 2002
river_2002,M,2002,river,177,50,5,0.266666667,0.3,0.104207585,0.375,0.272727273,0.191176471,-2.982222222,2.982222222,1,13,25,dv,1,1,low,high,640.8324414,2155.917791,1515.08535,30.30170699,5,5,14_br_5,2002,11,14,26,773,26 _ 2002
river_2004,F,2004,river,178,49,4,0.133333333,0.133333333,0.06583368,0.115384615,0.076142132,0.227272727,-3.681950509,3.681950509,0.532858676,12,15,dv,1,1,high,low,505.592953,1808.682309,1303.089356,26.59366033,7,13,14_br_13,2004,4,27,26,963,26 _ 2004
river_2004,M,2004,river,178,49,4,0.133333333,0.133333333,0.06583368,0.115384615,0.076142132,0.227272727,-3.681950509,3.681950509,0.532858676,12,15,dv,1,1,high,low,623.7561537,2027.457196,1403.701042,28.64696005,7,13,14_br_13,2004,4,27,26,949,26 _ 2004
river_2004,M,2004,river,178,49,4,0.133333333,0.133333333,0.06583368,0.115384615,0.076142132,0.227272727,-3.681950509,3.681950509,0.532858676,12,15,dv,1,1,high,low,480.6703297,1835.157856,1354.487526,27.64260258,7,13,14_br_13,2004,4,27,26,566,26 _ 2004
river_2005,F,2005,river,184,43,3,0.14,0.04,0.108864541,0.084459459,0.079491256,0.111111111,-3.295508274,3.295508274,0.168802069,16,24,dv,1,0,low,high,477.8847695,1491.543071,1013.658302,23.57344887,8,20,14_br_20,2005,5,37,26,270,26 _ 2005
river_2005,F,2005,river,184,43,3,0.14,0.04,0.108864541,0.084459459,0.079491256,0.111111111,-3.295508274,3.295508274,0.168802069,16,24,dv,1,0,low,high,547.866133,1521.728126,973.861993,22.64795333,8,20,14_br_20,2005,5,37,26,248,26 _ 2005
river_2005,M,2005,river,184,43,3,0.14,0.04,0.108864541,0.084459459,0.079491256,0.111111111,-3.295508274,3.295508274,0.168802069,16,24,dv,1,1,low,high,618.3217629,1828.347152,1210.025389,28.14012533,8,20,14_br_20,2005,5,37,26,345,26 _ 2005
river_2006,F,2006,river,188,39,1,0.210526316,0.157894737,0.184274911,0.044758539,0.054441261,0.120879121,-2.466666667,2.466666667,0.881864879,11,23,dv,0,0,low,low,536.4496284,1372.703358,836.2537296,21.44240332,9,12,14_br_12,2006,7,35,26,205,26 _ 2006
river_2007,F,2007,river,180,47,3,0.21875,0.25,0.05861881,0.08719346,0.086486486,0.161904762,-2.235181644,2.235181644,0.638610729,14,69,dv,0,0,high,high,539.0773324,1681.940817,1142.863485,24.31624435,10,14,14_br_14,2007,6,30,26,598,26 _ 2007
