colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emergence,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly.pred.index,overall.index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
river_2004,F,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,1,0,high,low,289.922332,1345.842687,1055.920355,21.549395,2,13,14_br_13,2004,4,27,15,677,15 _ 2004
river_2004,M,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,0,0,high,low,343.971992,1510.367947,1166.395955,23.80399908,2,13,14_br_13,2004,4,27,15,347,15 _ 2004
river_2004,M,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,0,0,high,low,366.5783518,1580.055734,1213.477382,24.76484453,2,13,14_br_13,2004,4,27,15,318,15 _ 2004
river_2004,M,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,1,1,high,low,599.8632656,2124.674742,1524.811476,31.11860156,2,13,14_br_13,2004,4,27,15,996,15 _ 2004
river_2004,F,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,1,0,high,low,342.9378302,1389.786012,1046.848182,21.36424861,2,13,14_br_13,2004,4,27,15,682,15 _ 2004
river_2004,M,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,1,0,high,low,211.1445383,1113.845125,902.7005867,18.42246095,2,13,14_br_13,2004,4,27,15,733,15 _ 2004
river_2004,M,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,1,1,high,low,545.0784978,1712.214644,1167.136146,23.81910502,2,13,14_br_13,2004,4,27,15,430,15 _ 2004
river_2004,M,2004,river,178,49,8,0.235294118,0.352941176,0.012074527,0.607142857,0.217948718,0.244444444,-1.887159533,1.887159533,0.547860756,12,14,dv,1,1,high,low,384.963403,1641.973466,1257.010063,25.65326659,2,13,14_br_13,2004,4,27,15,400,15 _ 2004
river_2006,F,2006,river,186,41,6,0.034482759,0.034482759,0,0.065909091,0.0625,0,-2.171521036,2.171521036,0.098840174,1,9,dv,1,0,low,low,348.8101287,1053.678703,704.8685743,17.19191645,4,22,14_br_22,2006,5,35,15,343,15 _ 2006
river_2006,M,2006,river,186,41,6,0.034482759,0.034482759,0,0.065909091,0.0625,0,-2.171521036,2.171521036,0.098840174,1,9,dv,0,0,low,low,425.2170659,1316.723492,891.5064261,21.74405917,4,22,14_br_22,2006,5,35,15,718,15 _ 2006
river_2006,M,2006,river,186,41,6,0.034482759,0.034482759,0,0.065909091,0.0625,0,-2.171521036,2.171521036,0.098840174,1,9,dv,0,0,low,low,431.009695,1337.557799,906.548104,22.11092937,4,22,14_br_22,2006,5,35,15,940,15 _ 2006
river_2006,M,2006,river,186,41,6,0.034482759,0.034482759,0,0.065909091,0.0625,0,-2.171521036,2.171521036,0.098840174,1,9,dv,1,0,low,low,371.1842034,1241.901911,870.7177076,21.23701726,4,22,14_br_22,2006,5,35,15,619,15 _ 2006
river_2006,M,2006,river,186,41,6,0.034482759,0.034482759,0,0.065909091,0.0625,0,-2.171521036,2.171521036,0.098840174,1,9,dv,0,0,low,low,579.3372987,1592.976568,1013.639269,24.72290901,4,22,14_br_22,2006,5,35,15,597,15 _ 2006
river_2006,M,2006,river,186,41,6,0.034482759,0.034482759,0,0.065909091,0.0625,0,-2.171521036,2.171521036,0.098840174,1,9,dv,0,0,low,low,394.4271238,1263.460759,869.0336352,21.19594232,4,22,14_br_22,2006,5,35,15,599,15 _ 2006
river_2007,F,2007,river,182,45,6,0.263157895,0.157894737,0,0.174311927,0.168141593,0.357142857,-2.016064257,2.016064257,0.526949714,6,33,dv,0,0,high,high,271.7581819,1068.157634,796.3994521,17.6977656,5,22,14_br_22,2007,2,30,15,510,15 _ 2007
river_2007,F,2007,river,182,45,6,0.263157895,0.157894737,0,0.174311927,0.168141593,0.357142857,-2.016064257,2.016064257,0.526949714,6,33,dv,0,0,high,high,480.5548196,1504.724176,1024.169356,22.75931903,5,22,14_br_22,2007,2,30,15,126,15 _ 2007
river_2007,M,2007,river,NA,NA,6,0.263157895,0.157894737,0,0.174311927,0.168141593,0.357142857,-2.016064257,2.016064257,0.526949714,6,33,dv,0,0,high,high,555.6746033,1570.459205,1014.784602,NA,5,22,14_br_22,2007,2,30,15,533,15 _ 2007
river_2007,M,2007,river,182,45,6,0.263157895,0.157894737,0,0.174311927,0.168141593,0.357142857,-2.016064257,2.016064257,0.526949714,6,33,dv,0,0,high,high,301.2258622,1199.47129,898.2454278,19.96100951,5,22,14_br_22,2007,2,30,15,264,15 _ 2007
river_2007,F,2007,river,NA,NA,6,0.263157895,0.157894737,0,0.174311927,0.168141593,0.357142857,-2.016064257,2.016064257,0.526949714,6,33,dv,0,0,high,high,432.6787383,1308.677101,875.9983627,NA,5,22,14_br_22,2007,2,30,15,971,15 _ 2007
picnic_2002,M,2002,picnic,179,48,2,0.230769231,0.230769231,0.056887883,0.216666667,0.2,0.133333333,-1.892857143,1.892857143,0.223937441,3,3,uv,1,1,low,high,284.5920389,1315.922168,1031.330129,21.48604436,3,13,14_pc_13,2002,2,20,71,166,71 _ 2002
picnic_2002,F,2002,picnic,179,48,2,0.230769231,0.230769231,0.056887883,0.216666667,0.2,0.133333333,-1.892857143,1.892857143,0.223937441,3,3,uv,1,1,low,high,230.2633614,1118.709092,888.4457306,18.50928605,3,13,14_pc_13,2002,2,20,71,287,71 _ 2002
picnic_2007,M,2007,picnic,NA,NA,1,0.155555556,0.088888889,0.07056475,0.076271186,0.094736842,0.145454545,-3.654966393,3.654966393,0.079940891,14,17,uv,1,0,low,high,332.2710911,1085.04927,752.7781789,NA,8,51,14_pc_51,2007,2,47,71,528,71 _ 2007
river_2005,M,2005,river,184,43,4,0.147058824,0.117647059,0.045252689,0.133858268,0.161904762,0.138888889,-2.759381898,2.759381898,0.289016528,23,19,dv,0,0,low,high,558.6183292,1745.854982,1187.236653,27.61015472,2,28,14_br_28,2005,13,37,91,317,91 _ 2005
river_2005,F,2005,river,184,43,4,0.147058824,0.117647059,0.045252689,0.133858268,0.161904762,0.138888889,-2.759381898,2.759381898,0.289016528,23,19,dv,1,0,low,high,278.3030069,1059.33915,781.0361431,18.16363123,2,28,14_br_28,2005,13,37,91,998,91 _ 2005
river_2005,M,2005,river,184,43,4,0.147058824,0.117647059,0.045252689,0.133858268,0.161904762,0.138888889,-2.759381898,2.759381898,0.289016528,23,19,dv,1,1,low,high,498.9926147,1540.424592,1041.431977,24.21934831,2,28,14_br_28,2005,13,37,91,443,91 _ 2005
river_2005,F,2005,river,184,43,4,0.147058824,0.117647059,0.045252689,0.133858268,0.161904762,0.138888889,-2.759381898,2.759381898,0.289016528,23,19,dv,0,0,low,high,345.4816357,1139.547828,794.0661923,18.46665563,2,28,14_br_28,2005,13,37,91,204,91 _ 2005
river_2005,F,2005,river,184,43,4,0.147058824,0.088235294,0.080302361,0.138211382,0.167487685,0.178571429,-2.759381898,2.759381898,0.416805329,3,15,dv,1,0,low,high,290.3490651,1050.147005,759.7979399,17.66971953,2,23,14_br_23,2005,2,37,47,418,47 _ 2005
river_2005,M,2005,river,184,43,4,0.147058824,0.088235294,0.080302361,0.138211382,0.167487685,0.178571429,-2.759381898,2.759381898,0.416805329,3,15,dv,0,0,low,high,274.6206727,1137.840034,863.2193613,20.07486887,2,23,14_br_23,2005,2,37,47,955,47 _ 2005
river_2005,M,2005,river,NA,NA,4,0.147058824,0.088235294,0.080302361,0.138211382,0.167487685,0.178571429,-2.759381898,2.759381898,0.416805329,3,15,dv,1,0,low,high,303.2235216,1012.08177,708.8582484,NA,2,23,14_br_23,2005,2,37,47,743,47 _ 2005
river_2005,F,2005,river,NA,NA,4,0.147058824,0.088235294,0.080302361,0.138211382,0.167487685,0.178571429,-2.759381898,2.759381898,0.416805329,3,15,dv,1,1,low,high,398.6203357,1124.191377,725.5710413,NA,2,23,14_br_23,2005,2,37,47,972,47 _ 2005
river_2006,M,2006,river,188,39,3,0.172413793,0.068965517,0.022711153,0.067285383,0.064587973,0.238095238,-2.171521036,2.171521036,0.463706375,5,8,dv,0,0,low,low,389.310215,1197.207856,807.897641,20.71532413,3,12,14_br_12,2006,7,35,47,121,47 _ 2006
river_2006,M,2006,river,188,39,3,0.172413793,0.068965517,0.022711153,0.067285383,0.064587973,0.238095238,-2.171521036,2.171521036,0.463706375,5,8,dv,1,1,low,low,286.7584957,1168.588167,881.8296713,22.61101721,3,12,14_br_12,2006,7,35,47,851,47 _ 2006
river_2006,M,2006,river,188,39,3,0.172413793,0.068965517,0.022711153,0.067285383,0.064587973,0.238095238,-2.171521036,2.171521036,0.463706375,5,8,dv,0,0,low,low,689.515764,1703.384294,1013.86853,25.99662897,3,12,14_br_12,2006,7,35,47,570,47 _ 2006
town_2006,F,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,378.3724954,1120.807957,742.4354616,21.83633711,3,101,14_tw_101,2006,3,14,16,1007,16 _ 2006
town_2006,F,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,366.1741977,1077.600575,711.4263773,20.92430521,3,101,14_tw_101,2006,3,14,16,488,16 _ 2006
town_2006,M,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,375.853397,1168.104235,792.250838,23.30149524,3,101,14_tw_101,2006,3,14,16,199,16 _ 2006
town_2006,M,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,389.0866176,1195.23253,806.1459124,23.71017389,3,101,14_tw_101,2006,3,14,16,738,16 _ 2006
town_2006,M,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,409.0544268,1234.222261,825.1678342,24.26964218,3,101,14_tw_101,2006,3,14,16,425,16 _ 2006
town_2006,F,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,316.2243951,967.5839228,651.3595277,19.15763317,3,101,14_tw_101,2006,3,14,16,834,16 _ 2006
town_2006,F,2006,town,193,34,7,0.1,0,0,0.090909091,0.1,NA,-1.945945946,1.945945946,0,0,1,dv,0,0,high,high,294.3612905,934.0765722,639.7152817,18.81515534,3,101,14_tw_101,2006,3,14,16,840,16 _ 2006
picnic_2006,F,2006,picnic,195,32,2,0,0.043478261,0,0.079447323,0.021276596,1,-2.710543549,2.710543549,0.004823731,2,0,uv,0,0,high,high,255.3576036,723.3307513,467.9731477,14.62416087,4,58,14_pc_58,2006,6,44,97,985,97 _ 2006
picnic_2006,M,2006,picnic,NA,NA,2,0,0.043478261,0,0.079447323,0.021276596,1,-2.710543549,2.710543549,0.004823731,2,0,uv,1,0,high,high,149.7263777,616.4313188,466.7049411,NA,4,58,14_pc_58,2006,6,44,97,357,97 _ 2006
town_2006,M,2006,town,199,28,4,0.1,0.1,0,0.181818182,0.1,0,-1.945945946,1.945945946,0.135243614,1,1,dv,0,0,high,high,481.074033,1169.821487,688.747454,24.59812336,3,85,14_tw_85,2006,1,14,28,978,28 _ 2006
town_2006,F,2006,town,199,28,4,0.1,0.1,0,0.181818182,0.1,0,-1.945945946,1.945945946,0.135243614,1,1,dv,0,0,high,high,473.4718295,1102.569354,629.0975245,22.46776873,3,85,14_tw_85,2006,1,14,28,556,28 _ 2006
town_2006,M,2006,town,199,28,4,0.1,0.1,0,0.181818182,0.1,0,-1.945945946,1.945945946,0.135243614,1,1,dv,1,1,high,high,481.138202,1223.356475,742.218273,26.50779546,3,85,14_tw_85,2006,1,14,28,917,28 _ 2006
town_2006,F,2006,town,199,28,4,0.1,0.1,0,0.181818182,0.1,0,-1.945945946,1.945945946,0.135243614,1,1,dv,0,0,high,high,478.1411571,1136.503048,658.3618909,23.51292468,3,85,14_tw_85,2006,1,14,28,759,28 _ 2006
town_2007,M,2007,town,NA,NA,5,0.181818182,0.181818182,0,0.1,0.1,0.166666667,-1.15,1.15,1,4,15,dv,0,0,high,high,202.0198708,925.6460372,723.6261664,NA,4,87,14_tw_87,2007,3,12,28,329,28 _ 2007
town_2007,F,2007,town,189,38,5,0.181818182,0.181818182,0,0.1,0.1,0.166666667,-1.15,1.15,1,4,15,dv,1,1,high,high,415.708225,1342.134137,926.425912,24.37962926,4,87,14_tw_87,2007,3,12,28,934,28 _ 2007
town_2007,M,2007,town,189,38,5,0.181818182,0.181818182,0,0.1,0.1,0.166666667,-1.15,1.15,1,4,15,dv,1,1,high,high,406.8847774,1358.844787,951.9600096,25.0515792,4,87,14_tw_87,2007,3,12,28,362,28 _ 2007
town_2007,F,2007,town,189,38,5,0.181818182,0.181818182,0,0.1,0.1,0.166666667,-1.15,1.15,1,4,15,dv,0,0,high,high,280.3762703,1016.194986,735.8187157,19.36365041,4,87,14_tw_87,2007,3,12,28,241,28 _ 2007
town_2007,M,2007,town,189,38,5,0.181818182,0.181818182,0,0.1,0.1,0.166666667,-1.15,1.15,1,4,15,dv,0,0,high,high,357.0443866,1259.416129,902.3717424,23.7466248,4,87,14_tw_87,2007,3,12,28,794,28 _ 2007
town_2008,M,2008,town,NA,NA,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,0,0,high,high,266.1506223,1136.987319,870.8366967,NA,5,93,14_tw_93,2008,1,12,28,356,28 _ 2008
town_2008,M,2008,town,194,33,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,0,0,high,high,320.2843278,1054.014135,733.7298072,22.23423658,5,93,14_tw_93,2008,1,12,28,559,28 _ 2008
town_2008,F,2008,town,194,33,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,0,0,high,high,271.2013326,871.5691298,600.3677972,18.19296355,5,93,14_tw_93,2008,1,12,28,1014,28 _ 2008
town_2008,M,2008,town,194,33,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,0,0,high,high,417.3949955,1251.362338,833.9673425,25.27173765,5,93,14_tw_93,2008,1,12,28,168,28 _ 2008
town_2008,F,2008,town,194,33,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,0,0,high,high,309.1597935,950.39841,641.2386165,19.43147323,5,93,14_tw_93,2008,1,12,28,176,28 _ 2008
town_2008,F,2008,town,194,33,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,1,0,high,high,347.1977479,1029.896264,682.6985161,20.68783382,5,93,14_tw_93,2008,1,12,28,283,28 _ 2008
town_2008,M,2008,town,194,33,7,0.272727273,0,0.327272727,0.083333333,0.174603175,0.333333333,-2.024390244,2.024390244,0.094845893,0,9,dv,1,0,high,high,398.4326128,1212.994879,814.5622662,24.68370504,5,93,14_tw_93,2008,1,12,28,1047,28 _ 2008
mm_2005,F,2005,mm,193,34,4,0.125,0,0,0.058823529,0.076190476,1,-2.282208589,2.282208589,0.14855513,0,4,uv,1,1,low,low,470.1258533,1255.733607,785.6077537,23.1061104,2,39,14_mm_39,2005,4,10,72,457,72 _ 2005
mm_2005,M,2005,mm,193,34,4,0.125,0,0,0.058823529,0.076190476,1,-2.282208589,2.282208589,0.14855513,0,4,uv,1,1,low,low,448.5433364,1320.114403,871.5710666,25.63444314,2,39,14_mm_39,2005,4,10,72,548,72 _ 2005
mm_2005,M,2005,mm,193,34,4,0.125,0,0,0.058823529,0.076190476,1,-2.282208589,2.282208589,0.14855513,0,4,uv,1,0,low,low,470.7517805,1287.305593,816.5538125,24.0162886,2,39,14_mm_39,2005,4,10,72,737,72 _ 2005
mm_2005,F,2005,mm,193,34,4,0.125,0,0,0.058823529,0.076190476,1,-2.282208589,2.282208589,0.14855513,0,4,uv,1,0,low,low,475.3668715,1265.237659,789.8707875,23.23149375,2,39,14_mm_39,2005,4,10,72,125,72 _ 2005
mm_2006,M,2006,mm,NA,NA,4,0.461538462,0.461538462,0.316524217,0.541666667,0.141304348,0.106060606,-2.198275862,2.198275862,1,25,61,uv,1,1,low,low,453.7512826,1248.980175,795.2288924,NA,3,26,14_mm_26,2006,4,11,72,826,72 _ 2006
mm_2006,F,2006,mm,NA,NA,4,0.461538462,0.461538462,0.316524217,0.541666667,0.141304348,0.106060606,-2.198275862,2.198275862,1,25,61,uv,1,1,low,low,399.6095922,1256.605389,856.9957968,NA,3,26,14_mm_26,2006,4,11,72,231,72 _ 2006
mm_2006,F,2006,mm,NA,NA,4,0.461538462,0.461538462,0.316524217,0.541666667,0.141304348,0.106060606,-2.198275862,2.198275862,1,25,61,uv,1,1,low,low,366.7798448,1141.524843,774.7449982,NA,3,26,14_mm_26,2006,4,11,72,163,72 _ 2006
mm_2006,F,2006,mm,NA,NA,4,0.461538462,0.461538462,0.316524217,0.541666667,0.141304348,0.106060606,-2.198275862,2.198275862,1,25,61,uv,1,1,low,low,404.5125844,1255.107524,850.5949396,NA,3,26,14_mm_26,2006,4,11,72,762,72 _ 2006
picnic_2008,F,2008,picnic,191,36,4,0.129032258,0.129032258,0.039821603,0.03699284,0.115671642,0.214285714,-3.004106776,3.004106776,0.1561132,24,26,uv,1,1,high,high,306.7119971,1059.060608,752.3486109,20.89857253,2,78,14_pc_78,2008,4,29,34,331,34 _ 2008
picnic_2008,F,2008,picnic,191,36,4,0.129032258,0.129032258,0.039821603,0.03699284,0.115671642,0.214285714,-3.004106776,3.004106776,0.1561132,24,26,uv,0,0,high,high,298.283734,933.2653929,634.9816589,17.63837941,2,78,14_pc_78,2008,4,29,34,501,34 _ 2008
picnic_2008,M,2008,picnic,191,36,4,0.129032258,0.129032258,0.039821603,0.03699284,0.115671642,0.214285714,-3.004106776,3.004106776,0.1561132,24,26,uv,1,0,high,high,367.1895136,1085.510291,718.3207774,19.95335493,2,78,14_pc_78,2008,4,29,34,327,34 _ 2008
picnic_2008,F,2008,picnic,NA,NA,4,0.129032258,0.129032258,0.039821603,0.03699284,0.115671642,0.214285714,-3.004106776,3.004106776,0.1561132,24,26,uv,1,1,high,high,272.5604672,943.4357444,670.8752772,NA,2,78,14_pc_78,2008,4,29,34,774,34 _ 2008
town_2007,M,2007,town,164,63,5,0.090909091,0,0,0.083333333,0.099099099,NA,-1.15,1.15,2.06E-17,0,1,dv,1,1,high,high,302.670921,2186.141676,1883.470755,29.89636119,3,104,14_tw_104,2007,1,12,98,656,98 _ 2007
town_2007,F,2007,town,NA,NA,5,0.090909091,0,0,0.083333333,0.099099099,NA,-1.15,1.15,2.06E-17,0,1,dv,1,1,high,high,742.907142,2000.79578,1257.888638,NA,3,104,14_tw_104,2007,1,12,98,240,98 _ 2007
town_2007,M,2007,town,164,63,5,0.090909091,0,0,0.083333333,0.099099099,NA,-1.15,1.15,2.06E-17,0,1,dv,0,0,high,high,387.4370306,2338.823338,1951.386307,30.97438583,3,104,14_tw_104,2007,1,12,98,315,98 _ 2007
town_2007,M,2007,town,NA,NA,5,0.090909091,0,0,0.083333333,0.099099099,NA,-1.15,1.15,2.06E-17,0,1,dv,0,0,high,high,923.5216669,2320.318147,1396.79648,NA,3,104,14_tw_104,2007,1,12,98,429,98 _ 2007
town_2007,M,2007,town,NA,NA,5,0.090909091,0,0,0.083333333,0.099099099,NA,-1.15,1.15,2.06E-17,0,1,dv,0,0,high,high,762.0650357,2080.99587,1318.930834,NA,3,104,14_tw_104,2007,1,12,98,484,98 _ 2007
town_2008,F,2008,town,NA,NA,5,0.272727273,0.181818182,0.181818182,0.203703704,0.111111111,0.1,-2.024390244,2.024390244,0.940909398,4,29,dv,0,0,high,high,625.5927818,1766.265962,1140.67318,NA,4,101,14_tw_101,2008,3,12,98,546,98 _ 2008
town_2008,F,2008,town,NA,NA,5,0.272727273,0.181818182,0.181818182,0.203703704,0.111111111,0.1,-2.024390244,2.024390244,0.940909398,4,29,dv,0,0,high,high,564.2717065,1657.581853,1093.310147,NA,4,101,14_tw_101,2008,3,12,98,284,98 _ 2008
town_2008,F,2008,town,NA,NA,5,0.272727273,0.181818182,0.181818182,0.203703704,0.111111111,0.1,-2.024390244,2.024390244,0.940909398,4,29,dv,0,0,high,high,661.4525418,1826.850302,1165.39776,NA,4,101,14_tw_101,2008,3,12,98,185,98 _ 2008
town_2008,M,2008,town,NA,NA,5,0.272727273,0.181818182,0.181818182,0.203703704,0.111111111,0.1,-2.024390244,2.024390244,0.940909398,4,29,dv,0,0,high,high,660.4590271,1951.220044,1290.761017,NA,4,101,14_tw_101,2008,3,12,98,504,98 _ 2008
town_2008,M,2008,town,NA,NA,5,0.272727273,0.181818182,0.181818182,0.203703704,0.111111111,0.1,-2.024390244,2.024390244,0.940909398,4,29,dv,1,0,high,high,560.8467819,1757.06446,1196.217678,NA,4,101,14_tw_101,2008,3,12,98,513,98 _ 2008
town_2009,F,2009,town,171,56,3,0.142857143,0.285714286,0,0.166666667,0.162790698,0.333333333,-1.230769231,1.230769231,1.11E-16,3,2,dv,0,0,high,high,360.7823122,1910.293147,1549.510835,27.66983634,5,82,14_tw_82,2009,3,13,98,139,98 _ 2009
town_2009,M,2009,town,171,56,3,0.142857143,0.285714286,0,0.166666667,0.162790698,0.333333333,-1.230769231,1.230769231,1.11E-16,3,2,dv,0,0,high,high,355.0380609,1972.27266,1617.234599,28.87918927,5,82,14_tw_82,2009,3,13,98,399,98 _ 2009
town_2009,M,2009,town,171,56,3,0.142857143,0.285714286,0,0.166666667,0.162790698,0.333333333,-1.230769231,1.230769231,1.11E-16,3,2,dv,1,1,high,high,421.4477187,2231.906826,1810.459107,32.32962692,5,82,14_tw_82,2009,3,13,98,767,98 _ 2009
town_2008,F,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,473.1163538,1488.973362,1015.857008,NA,4,106,14_tw_106,2008,2,12,37,1030,37 _ 2008
town_2008,F,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,478.1796853,1498.3816,1020.201915,NA,4,106,14_tw_106,2008,2,12,37,618,37 _ 2008
town_2008,M,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,494.2869906,1647.523371,1153.23638,NA,4,106,14_tw_106,2008,2,12,37,313,37 _ 2008
town_2008,F,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,523.930449,1579.255695,1055.325246,NA,4,106,14_tw_106,2008,2,12,37,211,37 _ 2008
town_2008,M,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,527.5820096,1710.469458,1182.887448,NA,4,106,14_tw_106,2008,2,12,37,450,37 _ 2008
town_2008,F,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,523.930449,1579.255695,1055.325246,NA,4,106,14_tw_106,2008,2,12,37,626,37 _ 2008
town_2008,M,2008,town,NA,NA,7,0.090909091,0,0,0.083333333,0.090909091,NA,-2.024390244,2.024390244,0.005463845,0,1,dv,0,0,high,high,475.97528,1612.430564,1136.455284,NA,4,106,14_tw_106,2008,2,12,37,127,37 _ 2008
town_2009,M,2009,town,180,47,7,0,0.142857143,0,0.142857143,0.125,NA,-1.230769231,1.230769231,0,1,0,dv,1,1,high,high,378.0616194,1674.615068,1296.553449,27.58624359,5,90,14_tw_90,2009,1,13,37,927,37 _ 2009
town_2009,F,2009,town,180,47,7,0,0.142857143,0,0.142857143,0.125,NA,-1.230769231,1.230769231,0,1,0,dv,0,0,high,high,388.9005535,1651.39093,1262.490377,26.86149737,5,90,14_tw_90,2009,1,13,37,261,37 _ 2009
town_2009,M,2009,town,180,47,7,0,0.142857143,0,0.142857143,0.125,NA,-1.230769231,1.230769231,0,1,0,dv,0,0,high,high,342.9472283,1570.187698,1227.24047,26.11149936,5,90,14_tw_90,2009,1,13,37,532,37 _ 2009
town_2009,F,2009,town,180,47,7,0,0.142857143,0,0.142857143,0.125,NA,-1.230769231,1.230769231,0,1,0,dv,1,1,high,high,370.2772762,1624.718655,1254.441379,26.6902421,5,90,14_tw_90,2009,1,13,37,962,37 _ 2009
town_2009,M,2009,town,180,47,7,0,0.142857143,0,0.142857143,0.125,NA,-1.230769231,1.230769231,0,1,0,dv,1,1,high,high,377.7502326,1731.074025,1353.323792,28.79412324,5,90,14_tw_90,2009,1,13,37,712,37 _ 2009
